id,linea_origen,estacion_origen,linea_destino,estacion_destino,ruta_lineas,estaciones_transbordo,num_transbordos,num_tramos_estacion,tiempo_en_tren_min,tiempo_caminata_transbordo_min,tiempo_espera_transbordo_min,espera_inicial_min,tiempo_total_estimado_min,ruta_estaciones,tipo_estimacion
14058,4,Fray Servando,6,UAM Azcapotzalco,4 > 5 > 6,Consulado > Instituto del Petróleo,2,13,38.49,6.0,6.0,3.0,53.49,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo > Vallejo > Norte 45 > Ferrería/Arena Ciudad de México > UAM Azcapotzalco,Estimación modelada
14059,4,Fray Servando,6,Ferrería/Arena Ciudad de México,4 > 5 > 6,Consulado > Instituto del Petróleo,2,12,35.29,6.0,6.0,3.0,50.29,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo > Vallejo > Norte 45 > Ferrería/Arena Ciudad de México,Estimación modelada
14060,4,Fray Servando,6,Norte 45,4 > 5 > 6,Consulado > Instituto del Petróleo,2,11,32.09,6.0,6.0,3.0,47.09,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo > Vallejo > Norte 45,Estimación modelada
14061,4,Fray Servando,6,Vallejo,4 > 5 > 6,Consulado > Instituto del Petróleo,2,10,28.89,6.0,6.0,3.0,43.89,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo > Vallejo,Estimación modelada
14062,4,Fray Servando,6,Instituto del Petróleo,4 > 5 > 6,Consulado > Instituto del Petróleo,2,9,25.69,6.0,6.0,3.0,40.69,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo,Estimación modelada
14063,4,Fray Servando,6,Lindavista,4 > 6,Martín Carrera,1,10,29.04,3.0,3.0,3.0,38.04,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán > Martín Carrera > La Villa/Basílica > Deportivo 18 de Marzo > Lindavista,Estimación modelada
14064,4,Fray Servando,6,Deportivo 18 de Marzo,4 > 6,Martín Carrera,1,9,25.84,3.0,3.0,3.0,34.84,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán > Martín Carrera > La Villa/Basílica > Deportivo 18 de Marzo,Estimación modelada
14065,4,Fray Servando,6,La Villa/Basílica,4 > 6,Martín Carrera,1,8,22.64,3.0,3.0,3.0,31.64,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán > Martín Carrera > La Villa/Basílica,Estimación modelada
14066,4,Fray Servando,6,Martín Carrera,4 > 6,Martín Carrera,1,7,19.44,3.0,3.0,3.0,28.44,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán > Martín Carrera,Estimación modelada
14067,4,Fray Servando,7,El Rosario,4 > 5 > 6 > 7,Consulado > Instituto del Petróleo > El Rosario,3,15,44.89,9.0,9.0,3.0,65.89,Fray Servando > Candelaria > Morelos > Canal del Norte > Consulado > Valle Gómez > Misterios > La Raza > Autobuses del Norte > Instituto del Petróleo > Vallejo > Norte 45 > Ferrería/Arena Ciudad de México > UAM Azcapotzalco > Tezozómoc > El Rosario,Estimación modelada
14068,4,Fray Servando,7,Aquiles Serdán,4 > 9 > 7,Jamaica > Tacubaya,2,15,49.49,6.0,6.0,3.0,64.49,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería > Camarones > Aquiles Serdán,Estimación modelada
14069,4,Fray Servando,7,Camarones,4 > 9 > 7,Jamaica > Tacubaya,2,14,46.11,6.0,6.0,3.0,61.11,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería > Camarones,Estimación modelada
14070,4,Fray Servando,7,Refinería,4 > 9 > 7,Jamaica > Tacubaya,2,13,42.72,6.0,6.0,3.0,57.72,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería,Estimación modelada
14071,4,Fray Servando,7,Tacuba,4 > 9 > 7,Jamaica > Tacubaya,2,12,39.34,6.0,6.0,3.0,54.34,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba,Estimación modelada
14072,4,Fray Servando,7,San Joaquín,4 > 9 > 7,Jamaica > Tacubaya,2,11,35.95,6.0,6.0,3.0,50.95,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín,Estimación modelada
14073,4,Fray Servando,7,Polanco,4 > 9 > 7,Jamaica > Tacubaya,2,10,32.57,6.0,6.0,3.0,47.57,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes > Auditorio > Polanco,Estimación modelada
14074,4,Fray Servando,7,Auditorio,4 > 9 > 7,Jamaica > Tacubaya,2,9,29.18,6.0,6.0,3.0,44.18,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes > Auditorio,Estimación modelada
14075,4,Fray Servando,7,Constituyentes,4 > 9 > 7,Jamaica > Tacubaya,2,8,25.8,6.0,6.0,3.0,40.8,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > Constituyentes,Estimación modelada
14076,4,Fray Servando,7,Tacubaya,4 > 9 > 7,Jamaica > Tacubaya,2,7,22.41,6.0,6.0,3.0,37.41,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya,Estimación modelada
14077,4,Fray Servando,7,San Pedro de los Pinos,4 > 9 > 7,Jamaica > Tacubaya,2,8,25.8,6.0,6.0,3.0,40.8,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > San Pedro de los Pinos,Estimación modelada
14078,4,Fray Servando,7,San Antonio,4 > 9 > 7,Jamaica > Tacubaya,2,9,29.18,6.0,6.0,3.0,44.18,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > San Pedro de los Pinos > San Antonio,Estimación modelada
14079,4,Fray Servando,7,Mixcoac,4 > 9 > 7,Jamaica > Tacubaya,2,10,32.57,6.0,6.0,3.0,47.57,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac,Estimación modelada
14080,4,Fray Servando,7,Barranca del Muerto,4 > 9 > 7,Jamaica > Tacubaya,2,11,35.95,6.0,6.0,3.0,50.95,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya > San Pedro de los Pinos > San Antonio > Mixcoac > Barranca del Muerto,Estimación modelada
14081,4,Fray Servando,8,Garibaldi/Lagunilla,4 > B > 8,Morelos > Garibaldi/Lagunilla,2,5,11.71,6.0,6.0,3.0,26.71,Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla,Estimación modelada
14082,4,Fray Servando,8,Bellas Artes,4 > B > 8,Morelos > Garibaldi/Lagunilla,2,6,14.48,6.0,6.0,3.0,29.48,Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Bellas Artes,Estimación modelada
14083,4,Fray Servando,8,San Juan de Letrán,4 > 1 > 8,Candelaria > Salto del Agua,2,6,15.03,6.0,6.0,3.0,30.03,Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua > San Juan de Letrán,Estimación modelada
14084,4,Fray Servando,8,Salto del Agua,4 > 1 > 8,Candelaria > Salto del Agua,2,5,12.25,6.0,6.0,3.0,27.25,Fray Servando > Candelaria > Merced > Pino Suárez > Isabel la Católica > Salto del Agua,Estimación modelada
14085,4,Fray Servando,8,Doctores,4 > 8,Santa Anita,1,6,16.67,3.0,3.0,3.0,25.67,Fray Servando > Jamaica > Santa Anita > La Viga > Chabacano > Obrera > Doctores,Estimación modelada
14086,4,Fray Servando,8,Obrera,4 > 8,Santa Anita,1,5,13.89,3.0,3.0,3.0,22.89,Fray Servando > Jamaica > Santa Anita > La Viga > Chabacano > Obrera,Estimación modelada
14087,4,Fray Servando,8,Chabacano,4 > 8,Santa Anita,1,4,11.11,3.0,3.0,3.0,20.11,Fray Servando > Jamaica > Santa Anita > La Viga > Chabacano,Estimación modelada
14088,4,Fray Servando,8,La Viga,4 > 8,Santa Anita,1,3,8.33,3.0,3.0,3.0,17.33,Fray Servando > Jamaica > Santa Anita > La Viga,Estimación modelada
14089,4,Fray Servando,8,Santa Anita,4 > 8,Santa Anita,1,2,5.56,3.0,3.0,3.0,14.56,Fray Servando > Jamaica > Santa Anita,Estimación modelada
14090,4,Fray Servando,8,Coyuya,4 > 8,Santa Anita,1,3,8.33,3.0,3.0,3.0,17.33,Fray Servando > Jamaica > Santa Anita > Coyuya,Estimación modelada
14091,4,Fray Servando,8,Iztacalco,4 > 8,Santa Anita,1,4,11.11,3.0,3.0,3.0,20.11,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco,Estimación modelada
14092,4,Fray Servando,8,Apatlaco,4 > 8,Santa Anita,1,5,13.89,3.0,3.0,3.0,22.89,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco,Estimación modelada
14093,4,Fray Servando,8,Aculco,4 > 8,Santa Anita,1,6,16.67,3.0,3.0,3.0,25.67,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco,Estimación modelada
14094,4,Fray Servando,8,Escuadrón 201,4 > 8,Santa Anita,1,7,19.44,3.0,3.0,3.0,28.44,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201,Estimación modelada
14095,4,Fray Servando,8,Atlalilco,4 > 8,Santa Anita,1,8,22.22,3.0,3.0,3.0,31.22,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco,Estimación modelada
14096,4,Fray Servando,8,Iztapalapa,4 > 8,Santa Anita,1,9,25.0,3.0,3.0,3.0,34.0,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Iztapalapa,Estimación modelada
14097,4,Fray Servando,8,Cerro de la Estrella,4 > 8,Santa Anita,1,10,27.78,3.0,3.0,3.0,36.78,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Iztapalapa > Cerro de la Estrella,Estimación modelada
14098,4,Fray Servando,8,UAM-I,4 > 8,Santa Anita,1,11,30.56,3.0,3.0,3.0,39.56,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Iztapalapa > Cerro de la Estrella > UAM-I,Estimación modelada
14099,4,Fray Servando,8,Constitución de 1917,4 > 8,Santa Anita,1,12,33.33,3.0,3.0,3.0,42.33,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Iztapalapa > Cerro de la Estrella > UAM-I > Constitución de 1917,Estimación modelada
14100,4,Fray Servando,9,Tacubaya,4 > 9,Jamaica,1,7,22.41,3.0,3.0,3.0,31.41,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo > Tacubaya,Estimación modelada
14101,4,Fray Servando,9,Patriotismo,4 > 9,Jamaica,1,6,19.14,3.0,3.0,3.0,28.14,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo > Patriotismo,Estimación modelada
14102,4,Fray Servando,9,Chilpancingo,4 > 9,Jamaica,1,5,15.87,3.0,3.0,3.0,24.87,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Chilpancingo,Estimación modelada
14103,4,Fray Servando,9,Centro Médico,4 > 9,Jamaica,1,4,12.6,3.0,3.0,3.0,21.6,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico,Estimación modelada
14104,4,Fray Servando,9,Lázaro Cárdenas,4 > 9,Jamaica,1,3,9.32,3.0,3.0,3.0,18.32,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas,Estimación modelada
14105,4,Fray Servando,9,Chabacano,4 > 9,Jamaica,1,2,6.05,3.0,3.0,3.0,15.05,Fray Servando > Jamaica > Chabacano,Estimación modelada
14106,4,Fray Servando,9,Jamaica,4 > 9,Jamaica,1,1,2.78,3.0,3.0,3.0,11.78,Fray Servando > Jamaica,Estimación modelada
14107,4,Fray Servando,9,Mixiuhca,4 > 9,Jamaica,1,2,6.05,3.0,3.0,3.0,15.05,Fray Servando > Jamaica > Mixiuhca,Estimación modelada
14108,4,Fray Servando,9,Velódromo,4 > 9,Jamaica,1,3,9.32,3.0,3.0,3.0,18.32,Fray Servando > Jamaica > Mixiuhca > Velódromo,Estimación modelada
14109,4,Fray Servando,9,Ciudad Deportiva,4 > 9,Jamaica,1,4,12.6,3.0,3.0,3.0,21.6,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva,Estimación modelada
14110,4,Fray Servando,9,Puebla,4 > 9,Jamaica,1,5,15.87,3.0,3.0,3.0,24.87,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla,Estimación modelada
14111,4,Fray Servando,9,Pantitlán,4 > 9,Jamaica,1,6,19.14,3.0,3.0,3.0,28.14,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán,Estimación modelada
14112,4,Fray Servando,A,Pantitlán,4 > 9 > A,Jamaica > Pantitlán,2,6,19.14,6.0,6.0,3.0,34.14,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán,Estimación modelada
14113,4,Fray Servando,A,Agrícola Oriental,4 > 9 > A,Jamaica > Pantitlán,2,7,22.47,6.0,6.0,3.0,37.47,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental,Estimación modelada
14114,4,Fray Servando,A,Canal de San Juan,4 > 9 > A,Jamaica > Pantitlán,2,8,25.81,6.0,6.0,3.0,40.81,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan,Estimación modelada
14115,4,Fray Servando,A,Tepalcates,4 > 9 > A,Jamaica > Pantitlán,2,9,29.14,6.0,6.0,3.0,44.14,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates,Estimación modelada
14116,4,Fray Servando,A,Guelatao,4 > 9 > A,Jamaica > Pantitlán,2,10,32.47,6.0,6.0,3.0,47.47,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao,Estimación modelada
14117,4,Fray Servando,A,Peñón Viejo,4 > 9 > A,Jamaica > Pantitlán,2,11,35.81,6.0,6.0,3.0,50.81,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo,Estimación modelada
14118,4,Fray Servando,A,Acatitla,4 > 9 > A,Jamaica > Pantitlán,2,12,39.14,6.0,6.0,3.0,54.14,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla,Estimación modelada
14119,4,Fray Servando,A,Santa Marta,4 > 9 > A,Jamaica > Pantitlán,2,13,42.47,6.0,6.0,3.0,57.47,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla > Santa Marta,Estimación modelada
14120,4,Fray Servando,A,Los Reyes,4 > 9 > A,Jamaica > Pantitlán,2,14,45.81,6.0,6.0,3.0,60.81,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla > Santa Marta > Los Reyes,Estimación modelada
14121,4,Fray Servando,A,La Paz,4 > 9 > A,Jamaica > Pantitlán,2,15,49.14,6.0,6.0,3.0,64.14,Fray Servando > Jamaica > Mixiuhca > Velódromo > Ciudad Deportiva > Puebla > Pantitlán > Agrícola Oriental > Canal de San Juan > Tepalcates > Guelatao > Peñón Viejo > Acatitla > Santa Marta > Los Reyes > La Paz,Estimación modelada
14122,4,Fray Servando,B,Ciudad Azteca,4 > B,Morelos,1,17,36.31,3.0,3.0,3.0,45.31,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec > Olímpica > Plaza Aragón > Ciudad Azteca,Estimación modelada
14123,4,Fray Servando,B,Plaza Aragón,4 > B,Morelos,1,16,34.26,3.0,3.0,3.0,43.26,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec > Olímpica > Plaza Aragón,Estimación modelada
14124,4,Fray Servando,B,Olímpica,4 > B,Morelos,1,15,32.21,3.0,3.0,3.0,41.21,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec > Olímpica,Estimación modelada
14125,4,Fray Servando,B,Ecatepec,4 > B,Morelos,1,14,30.16,3.0,3.0,3.0,39.16,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz > Ecatepec,Estimación modelada
14126,4,Fray Servando,B,Múzquiz,4 > B,Morelos,1,13,28.11,3.0,3.0,3.0,37.11,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios > Múzquiz,Estimación modelada
14127,4,Fray Servando,B,Río de los Remedios,4 > B,Morelos,1,12,26.06,3.0,3.0,3.0,35.06,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora > Río de los Remedios,Estimación modelada
14128,4,Fray Servando,B,Impulsora,4 > B,Morelos,1,11,24.01,3.0,3.0,3.0,33.01,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl > Impulsora,Estimación modelada
14129,4,Fray Servando,B,Nezahualcóyotl,4 > B,Morelos,1,10,21.96,3.0,3.0,3.0,30.96,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón > Nezahualcóyotl,Estimación modelada
14130,4,Fray Servando,B,Villa de Aragón,4 > B,Morelos,1,9,19.91,3.0,3.0,3.0,28.91,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón > Villa de Aragón,Estimación modelada
14131,4,Fray Servando,B,Bosque de Aragón,4 > B,Morelos,1,8,17.86,3.0,3.0,3.0,26.86,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía > Bosque de Aragón,Estimación modelada
14132,4,Fray Servando,B,Deportivo Oceanía,4 > B,Morelos,1,7,15.81,3.0,3.0,3.0,24.81,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Deportivo Oceanía,Estimación modelada
14133,4,Fray Servando,B,Oceanía,4 > B,Morelos,1,6,13.76,3.0,3.0,3.0,22.76,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía,Estimación modelada
14134,4,Fray Servando,B,Romero Rubio,4 > B,Morelos,1,5,11.71,3.0,3.0,3.0,20.71,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón > Romero Rubio,Estimación modelada
14135,4,Fray Servando,B,Ricardo Flores Magón,4 > B,Morelos,1,4,9.66,3.0,3.0,3.0,18.66,Fray Servando > Candelaria > Morelos > San Lázaro > Ricardo Flores Magón,Estimación modelada
14136,4,Fray Servando,B,San Lázaro,4 > B,Morelos,1,3,7.61,3.0,3.0,3.0,16.61,Fray Servando > Candelaria > Morelos > San Lázaro,Estimación modelada
14137,4,Fray Servando,B,Morelos,4 > B,Morelos,1,2,5.56,3.0,3.0,3.0,14.56,Fray Servando > Candelaria > Morelos,Estimación modelada
14138,4,Fray Servando,B,Tepito,4 > B,Morelos,1,3,7.61,3.0,3.0,3.0,16.61,Fray Servando > Candelaria > Morelos > Tepito,Estimación modelada
14139,4,Fray Servando,B,Lagunilla,4 > B,Morelos,1,4,9.66,3.0,3.0,3.0,18.66,Fray Servando > Candelaria > Morelos > Tepito > Lagunilla,Estimación modelada
14140,4,Fray Servando,B,Garibaldi/Lagunilla,4 > B,Morelos,1,5,11.71,3.0,3.0,3.0,20.71,Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla,Estimación modelada
14141,4,Fray Servando,B,Guerrero,4 > B,Morelos,1,6,13.76,3.0,3.0,3.0,22.76,Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero,Estimación modelada
14142,4,Fray Servando,B,Buenavista,4 > B,Morelos,1,7,15.81,3.0,3.0,3.0,24.81,Fray Servando > Candelaria > Morelos > Tepito > Lagunilla > Garibaldi/Lagunilla > Guerrero > Buenavista,Estimación modelada
14143,4,Fray Servando,12,Mixcoac,4 > 9 > 3 > 12,Jamaica > Centro Médico > Zapata,3,11,30.43,9.0,9.0,3.0,51.43,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Hospital 20 de Noviembre > Insurgentes Sur > Mixcoac,Estimación modelada
14144,4,Fray Servando,12,Insurgentes Sur,4 > 9 > 3 > 12,Jamaica > Centro Médico > Zapata,3,10,28.22,9.0,9.0,3.0,49.22,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Hospital 20 de Noviembre > Insurgentes Sur,Estimación modelada
14145,4,Fray Servando,12,Hospital 20 de Noviembre,4 > 9 > 3 > 12,Jamaica > Centro Médico > Zapata,3,9,26.01,9.0,9.0,3.0,47.01,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Hospital 20 de Noviembre,Estimación modelada
14146,4,Fray Servando,12,Zapata,4 > 9 > 3 > 12,Jamaica > Centro Médico > Zapata,3,8,23.8,9.0,9.0,3.0,44.8,Fray Servando > Jamaica > Chabacano > Lázaro Cárdenas > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata,Estimación modelada
14147,4,Fray Servando,12,Parque de los Venados,4 > 9 > 2 > 12,Jamaica > Chabacano > Ermita,3,10,24.82,9.0,9.0,3.0,45.82,Fray Servando > Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita > Eje Central > Parque de los Venados,Estimación modelada
14148,4,Fray Servando,12,Eje Central,4 > 9 > 2 > 12,Jamaica > Chabacano > Ermita,3,9,22.61,9.0,9.0,3.0,43.61,Fray Servando > Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita > Eje Central,Estimación modelada
14149,4,Fray Servando,12,Ermita,4 > 9 > 2 > 12,Jamaica > Chabacano > Ermita,3,8,20.4,9.0,9.0,3.0,41.4,Fray Servando > Jamaica > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita,Estimación modelada
14150,4,Fray Servando,12,Mexicaltzingo,4 > 8 > 12,Santa Anita > Atlalilco,2,9,24.43,6.0,6.0,3.0,39.43,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Mexicaltzingo,Estimación modelada
14151,4,Fray Servando,12,Atlalilco,4 > 8 > 12,Santa Anita > Atlalilco,2,8,22.22,6.0,6.0,3.0,37.22,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco,Estimación modelada
14152,4,Fray Servando,12,Culhuacán,4 > 8 > 12,Santa Anita > Atlalilco,2,9,24.43,6.0,6.0,3.0,39.43,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán,Estimación modelada
14153,4,Fray Servando,12,San Andrés Tomatlán,4 > 8 > 12,Santa Anita > Atlalilco,2,10,26.64,6.0,6.0,3.0,41.64,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán,Estimación modelada
14154,4,Fray Servando,12,Lomas Estrella,4 > 8 > 12,Santa Anita > Atlalilco,2,11,28.85,6.0,6.0,3.0,43.85,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella,Estimación modelada
14155,4,Fray Servando,12,Calle 11,4 > 8 > 12,Santa Anita > Atlalilco,2,12,31.06,6.0,6.0,3.0,46.06,Fray Servando > Jamaica > Santa Anita > Coyuya > Iztacalco > Apatlaco > Aculco > Escuadrón 201 > Atlalilco > Culhuacán > San Andrés Tomatlán > Lomas Estrella > Calle 11,Estimación modelada
